timestamp,nao,ao,pna,mjo80e,mjo70e,mjo40w,mjo20e,mjo160e,mjo140e,mjo120w,mjo120e,mjo10w,mjo100e,nino4,nino3,nino34
1999-11-10,-0.229,-0.435,0.145,0.54,-0.17,-0.85,-0.65,0.35,0.76,-0.24,0.99,-0.93,0.92,-0.8270419,-1.071231,-1.227734
1999-11-11,-0.145,0.131,0.123,0.2,-0.46,-0.57,-0.78,0.59,0.84,0.1,0.88,-0.87,0.76,-0.8157287,-1.004291,-1.18242
1999-11-12,-0.058,0.427,0.212,-0.13,-0.74,-0.3,-0.92,0.84,0.93,0.45,0.78,-0.81,0.59,-0.9714907,-0.9551036,-1.194673
1999-11-13,0.143,1.041,0.093,-0.47,-1.03,-0.02,-1.05,1.08,1.01,0.79,0.67,-0.75,0.43,-0.9347844,-0.9460886,-1.235811
1999-11-14,0.173,0.589,0.105,-0.8,-1.32,0.26,-1.18,1.32,1.1,1.13,0.57,-0.69,0.27,-0.7654649,-0.9556069,-1.149382
1999-11-15,-0.135,-0.423,0.274,-0.76,-1.26,0.25,-1.13,1.26,1.05,1.08,0.55,-0.66,0.26,-0.705855,-1.0211,-1.175515
1999-11-16,-0.616,-1.373,0.757,-0.73,-1.2,0.23,-1.08,1.2,1.0,1.03,0.52,-0.63,0.25,-0.7041711,-1.168023,-1.30711
1999-11-17,-0.425,-1.466,1.175,-0.69,-1.14,0.22,-1.02,1.14,0.95,0.97,0.5,-0.6,0.23,-0.7663747,-1.334004,-1.340162
1999-11-18,-0.128,-1.288,0.71,-0.66,-1.08,0.2,-0.97,1.08,0.9,0.92,0.47,-0.57,0.22,-0.8177881,-1.548517,-1.359322
1999-11-19,0.439,-0.49,0.387,-0.62,-1.02,0.19,-0.92,1.02,0.85,0.87,0.45,-0.54,0.21,-0.8231359,-1.684106,-1.469991
1999-11-20,0.93,0.915,0.278,-0.76,-1.0,0.38,-0.78,0.95,0.7,0.93,0.26,-0.34,0.0,-0.7459348,-1.751284,-1.566954
1999-11-21,0.738,1.654,0.269,-0.9,-0.98,0.56,-0.65,0.88,0.55,0.98,0.06,-0.14,-0.21,-0.7019028,-1.822152,-1.608661
1999-11-22,0.456,1.465,0.157,-1.04,-0.95,0.75,-0.51,0.81,0.39,1.04,-0.13,0.06,-0.42,-0.8093585,-1.820298,-1.643354
1999-11-23,0.502,0.951,-0.006,-1.18,-0.93,0.93,-0.38,0.74,0.24,1.09,-0.33,0.26,-0.63,-0.8155487,-1.903978,-1.73439
1999-11-24,0.303,0.551,-0.061,-1.32,-0.91,1.12,-0.24,0.67,0.09,1.15,-0.52,0.46,-0.84,-0.908564,-1.994482,-1.83307
1999-11-25,0.283,0.417,-0.198,-1.13,-0.66,1.01,-0.05,0.43,-0.08,0.91,-0.56,0.53,-0.84,-0.9439635,-2.000568,-1.868555
1999-11-26,0.549,0.876,-0.465,-0.93,-0.41,0.9,0.14,0.19,-0.25,0.66,-0.6,0.6,-0.84,-1.024133,-2.018947,-1.862585
1999-11-27,0.785,0.526,-0.771,-0.74,-0.15,0.78,0.34,-0.06,-0.41,0.42,-0.65,0.68,-0.83,-1.076449,-1.989395,-1.841492
1999-11-28,1.078,0.284,-0.548,-0.54,0.1,0.67,0.53,-0.3,-0.58,0.17,-0.69,0.75,-0.83,-1.013051,-2.014917,-1.807898
1999-11-29,1.66,1.576,0.11,-0.35,0.35,0.56,0.72,-0.54,-0.75,-0.07,-0.73,0.82,-0.83,-0.9234906,-2.048419,-1.783455
1999-11-30,1.744,2.739,0.67,-0.27,0.38,0.5,0.71,-0.55,-0.75,-0.11,-0.72,0.78,-0.75,-0.8842415,-2.065179,-1.8271
1999-12-01,2.296,2.557,0.553,-0.18,0.42,0.44,0.7,-0.57,-0.74,-0.16,-0.71,0.74,-0.68,-0.9946833,-2.010934,-1.854689
1999-12-02,2.059,1.685,0.551,-0.1,0.45,0.39,0.69,-0.58,-0.74,-0.2,-0.7,0.7,-0.6,-0.9747784,-1.9704,-1.822383
1999-12-03,1.676,0.73,0.672,-0.01,0.49,0.33,0.68,-0.6,-0.73,-0.25,-0.69,0.66,-0.53,-0.9615751,-1.871436,-1.683057
1999-12-04,1.527,0.369,0.726,0.07,0.52,0.27,0.67,-0.61,-0.73,-0.29,-0.68,0.62,-0.45,-1.066918,-1.792364,-1.587384
1999-12-05,1.488,1.336,0.483,0.09,0.53,0.24,0.67,-0.62,-0.73,-0.32,-0.66,0.6,-0.43,-1.180991,-1.759143,-1.563441
1999-12-06,1.674,2.538,0.008,0.11,0.54,0.21,0.66,-0.63,-0.72,-0.34,-0.64,0.58,-0.41,-1.072211,-1.737973,-1.544916
1999-12-07,1.822,2.335,-0.374,0.14,0.55,0.18,0.66,-0.64,-0.72,-0.37,-0.63,0.57,-0.38,-1.039008,-1.717057,-1.48517
1999-12-08,1.637,1.13,-0.371,0.16,0.56,0.15,0.65,-0.65,-0.71,-0.39,-0.61,0.55,-0.36,-1.107714,-1.697162,-1.503613
1999-12-09,1.362,0.42,-0.371,0.18,0.57,0.12,0.65,-0.66,-0.71,-0.42,-0.59,0.53,-0.34,-1.00599,-1.65487,-1.469863
1999-12-10,1.317,0.747,-0.438,0.13,0.53,0.15,0.63,-0.62,-0.69,-0.37,-0.58,0.53,-0.36,-0.9653248,-1.624008,-1.426209
1999-12-11,1.341,0.767,-0.568,0.08,0.48,0.18,0.6,-0.58,-0.66,-0.33,-0.57,0.53,-0.38,-1.059584,-1.656703,-1.504118
1999-12-12,1.096,-0.272,-0.604,0.03,0.44,0.22,0.58,-0.55,-0.64,-0.28,-0.57,0.53,-0.41,-1.068551,-1.680194,-1.585821
1999-12-13,0.757,-1.385,-0.734,-0.02,0.39,0.25,0.55,-0.51,-0.61,-0.24,-0.56,0.53,-0.43,-1.135534,-1.647077,-1.612003
1999-12-14,0.563,-1.87,-0.575,-0.07,0.35,0.28,0.53,-0.47,-0.59,-0.19,-0.55,0.53,-0.45,-1.176556,-1.631786,-1.579865
1999-12-15,0.275,-1.646,-0.014,-0.03,0.18,0.14,0.27,-0.26,-0.33,-0.11,-0.31,0.27,-0.23,-1.182549,-1.620941,-1.583372
1999-12-16,0.111,-0.312,0.371,0.01,0.01,-0.0,0.01,-0.05,-0.06,-0.04,-0.07,0.01,-0.0,-1.138348,-1.58348,-1.581791
1999-12-17,0.368,0.419,0.323,0.06,-0.15,-0.15,-0.24,0.17,0.2,0.04,0.17,-0.25,0.22,-1.161649,-1.533347,-1.589517
1999-12-18,0.408,0.793,0.239,0.1,-0.32,-0.29,-0.5,0.38,0.47,0.11,0.41,-0.51,0.45,-1.188211,-1.505275,-1.577492
1999-12-19,-0.056,0.881,0.488,0.14,-0.49,-0.43,-0.76,0.59,0.73,0.19,0.65,-0.77,0.67,-1.167451,-1.450033,-1.541865
1999-12-20,-0.476,0.687,0.673,0.0,-0.65,-0.34,-0.87,0.73,0.82,0.35,0.65,-0.8,0.65,-1.194772,-1.367245,-1.50522
1999-12-21,-0.669,0.728,0.81,-0.13,-0.8,-0.25,-0.98,0.87,0.9,0.51,0.65,-0.83,0.62,-1.229385,-1.31024,-1.482885
1999-12-22,-0.428,1.373,1.169,-0.27,-0.96,-0.17,-1.08,1.02,0.99,0.66,0.64,-0.85,0.6,-1.232812,-1.294171,-1.457287
1999-12-23,0.27,2.664,1.381,-0.4,-1.11,-0.08,-1.19,1.16,1.07,0.82,0.64,-0.88,0.57,-1.121556,-1.333965,-1.457174
1999-12-24,0.706,3.573,1.068,-0.54,-1.27,0.01,-1.3,1.3,1.16,0.98,0.64,-0.91,0.55,-1.087181,-1.355451,-1.523053
1999-12-25,1.105,3.555,0.652,-0.6,-1.15,0.15,-1.09,1.14,0.96,0.94,0.46,-0.69,0.34,-1.016891,-1.343344,-1.565473
1999-12-26,1.33,2.636,0.408,-0.67,-1.03,0.28,-0.88,0.99,0.76,0.91,0.28,-0.47,0.13,-0.9873626,-1.334031,-1.595301
1999-12-27,0.907,1.189,0.427,-0.73,-0.9,0.42,-0.68,0.83,0.56,0.87,0.09,-0.24,-0.08,-1.107639,-1.37731,-1.649039
1999-12-28,0.345,0.075,0.321,-0.8,-0.78,0.55,-0.47,0.68,0.36,0.84,-0.09,-0.02,-0.29,-1.188265,-1.507727,-1.735173
1999-12-29,0.303,0.302,-0.138,-0.86,-0.66,0.69,-0.26,0.52,0.16,0.8,-0.27,0.2,-0.5,-1.189182,-1.660816,-1.805526
1999-12-30,0.52,0.997,-0.546,-0.84,-0.67,0.67,-0.28,0.53,0.17,0.8,-0.27,0.18,-0.46,-1.101463,-1.805484,-1.822503
1999-12-31,0.956,2.178,-0.823,-0.81,-0.67,0.66,-0.3,0.54,0.18,0.8,-0.27,0.16,-0.42,-1.023131,-1.927648,-1.841417
2000-01-01,1.061,2.036,-0.995,-0.79,-0.68,0.64,-0.32,0.55,0.18,0.79,-0.28,0.13,-0.38,-0.8771357,-2.063082,-1.87907
2000-01-02,1.154,1.532,-0.972,-0.76,-0.68,0.63,-0.34,0.56,0.19,0.79,-0.28,0.11,-0.34,-0.9767438,-2.131313,-1.953721
2000-01-03,1.33,1.447,-0.642,-0.74,-0.69,0.61,-0.36,0.57,0.2,0.79,-0.28,0.09,-0.3,-0.9951562,-2.129039,-1.966981
2000-01-04,1.36,1.191,-0.45,-0.7,-0.49,0.65,-0.12,0.34,-0.03,0.64,-0.44,0.28,-0.44,-1.050517,-2.027016,-1.930683
2000-01-05,0.995,0.638,-0.3,-0.66,-0.29,0.7,0.11,0.11,-0.26,0.5,-0.59,0.47,-0.59,-1.078985,-1.863247,-1.873798
2000-01-06,1.199,1.42,-0.207,-0.61,-0.09,0.74,0.35,-0.11,-0.48,0.35,-0.75,0.67,-0.73,-1.107847,-1.856016,-1.797903
2000-01-07,1.477,2.881,-0.38,-0.57,0.11,0.79,0.58,-0.34,-0.71,0.21,-0.9,0.86,-0.88,-1.256395,-1.825694,-1.782562
2000-01-08,1.349,3.154,-0.745,-0.53,0.31,0.83,0.82,-0.57,-0.94,0.06,-1.06,1.05,-1.02,-1.297416,-1.759503,-1.744137
2000-01-09,0.963,2.831,-1.221,-0.4,0.43,0.74,0.89,-0.66,-0.98,-0.06,-1.04,1.04,-0.97,-1.247664,-1.736115,-1.75807
2000-01-10,0.847,2.378,-1.546,-0.28,0.55,0.65,0.95,-0.76,-1.02,-0.18,-1.02,1.04,-0.93,-1.2235,-1.649749,-1.779864
2000-01-11,0.817,1.427,-1.688,-0.15,0.66,0.56,1.02,-0.85,-1.07,-0.31,-0.99,1.03,-0.88,-1.283956,-1.606295,-1.841797
2000-01-12,0.74,0.709,-1.899,-0.03,0.78,0.47,1.08,-0.95,-1.11,-0.43,-0.97,1.03,-0.84,-1.251459,-1.703876,-1.941495
2000-01-13,0.45,0.573,-1.951,0.1,0.9,0.38,1.15,-1.04,-1.15,-0.55,-0.95,1.02,-0.79,-1.208305,-1.792516,-1.97491
2000-01-14,0.355,1.028,-1.713,0.06,0.71,0.32,0.92,-0.83,-0.92,-0.43,-0.77,0.83,-0.65,-1.264148,-1.772851,-1.95505
2000-01-15,0.228,2.114,-1.699,0.02,0.52,0.26,0.7,-0.62,-0.7,-0.3,-0.59,0.64,-0.51,-1.24644,-1.766623,-1.879249
2000-01-16,-0.113,1.608,-1.618,-0.03,0.33,0.21,0.47,-0.4,-0.47,-0.18,-0.41,0.45,-0.37,-1.330341,-1.774015,-1.936768
2000-01-17,-0.654,-0.037,-1.439,-0.07,0.14,0.15,0.25,-0.19,-0.25,-0.05,-0.23,0.26,-0.23,-1.222734,-1.722859,-1.794496
2000-01-18,-0.753,-1.091,-1.214,-0.11,-0.05,0.09,0.02,0.02,-0.02,0.07,-0.05,0.07,-0.09,-1.067527,-1.707766,-1.703215
2000-01-19,-0.723,-1.008,-1.025,-0.23,-0.14,0.19,-0.01,0.09,-0.01,0.18,-0.1,0.11,-0.16,-1.02563,-1.703537,-1.725065
2000-01-20,-0.662,-0.817,-0.759,-0.35,-0.22,0.3,-0.04,0.16,0.01,0.29,-0.15,0.14,-0.24,-1.014294,-1.691108,-1.749127
2000-01-21,-0.676,-0.949,-0.419,-0.47,-0.31,0.4,-0.07,0.23,0.02,0.41,-0.2,0.18,-0.31,-0.9354146,-1.746871,-1.745245
2000-01-22,-0.822,-0.698,-0.115,-0.59,-0.39,0.51,-0.1,0.3,0.04,0.52,-0.25,0.21,-0.39,-0.9357241,-1.812553,-1.773135
2000-01-23,-0.67,-0.148,0.233,-0.71,-0.48,0.61,-0.13,0.37,0.05,0.63,-0.3,0.25,-0.46,-1.080386,-1.913207,-1.904411
2000-01-24,-0.5,0.4,0.619,-0.76,-0.54,0.65,-0.17,0.43,0.08,0.7,-0.32,0.24,-0.47,-1.232559,-1.966625,-1.94956
2000-01-25,-0.529,0.382,0.878,-0.8,-0.6,0.69,-0.21,0.48,0.11,0.76,-0.33,0.23,-0.47,-1.16935,-1.90385,-1.835046
2000-01-26,-0.527,0.302,0.836,-0.85,-0.66,0.73,-0.25,0.54,0.13,0.83,-0.35,0.23,-0.48,-1.202658,-1.858031,-1.834864
2000-01-27,-0.296,1.497,0.717,-0.89,-0.72,0.77,-0.29,0.59,0.16,0.89,-0.36,0.22,-0.48,-1.281001,-1.75207,-1.900199
2000-01-28,0.166,3.181,0.632,-0.94,-0.78,0.81,-0.33,0.65,0.19,0.96,-0.38,0.21,-0.49,-1.323002,-1.752978,-1.957818
2000-01-29,0.478,3.886,0.578,-0.94,-0.64,0.9,-0.13,0.48,-0.02,0.88,-0.57,0.4,-0.64,-1.389375,-1.53969,-1.9299
2000-01-30,0.505,3.479,0.871,-0.95,-0.5,0.99,0.06,0.3,-0.22,0.81,-0.75,0.59,-0.8,-1.433791,-1.31915,-1.851236
2000-01-31,0.263,2.626,1.175,-0.95,-0.36,1.07,0.26,0.13,-0.43,0.73,-0.94,0.77,-0.95,-1.432883,-1.266884,-1.845348
2000-02-01,0.151,2.185,1.253,-0.96,-0.22,1.16,0.45,-0.05,-0.63,0.66,-1.12,0.96,-1.11,-1.376608,-1.214965,-1.796412
2000-02-02,0.075,2.512,1.248,-0.96,-0.08,1.25,0.65,-0.22,-0.84,0.58,-1.31,1.15,-1.26,-1.367174,-1.120795,-1.744616
2000-02-03,0.144,2.65,1.413,-0.88,-0.04,1.18,0.64,-0.24,-0.82,0.52,-1.26,1.1,-1.2,-1.354229,-0.9773449,-1.621411
2000-02-04,0.562,2.884,1.563,-0.81,-0.0,1.1,0.64,-0.26,-0.8,0.46,-1.21,1.06,-1.13,-1.326036,-0.898447,-1.592368
2000-02-05,1.135,2.884,1.614,-0.73,0.03,1.03,0.63,-0.27,-0.79,0.41,-1.15,1.01,-1.07,-1.420055,-0.8670105,-1.61865
2000-02-06,1.458,2.738,1.498,-0.66,0.07,0.95,0.63,-0.29,-0.77,0.35,-1.1,0.97,-1.0,-1.477856,-0.9102713,-1.604538
2000-02-07,1.653,2.865,1.368,-0.58,0.11,0.88,0.62,-0.31,-0.75,0.29,-1.05,0.92,-0.94,-1.553387,-0.9410295,-1.532065
2000-02-08,1.752,3.131,1.064,-0.62,-0.05,0.82,0.43,-0.13,-0.55,0.39,-0.88,0.75,-0.82,-1.507155,-0.9538132,-1.462326
2000-02-09,1.72,3.019,0.771,-0.65,-0.21,0.76,0.24,0.04,-0.35,0.48,-0.71,0.59,-0.7,-1.431786,-0.9433795,-1.410205
2000-02-10,1.622,2.519,0.771,-0.69,-0.36,0.71,0.04,0.22,-0.16,0.58,-0.55,0.42,-0.58,-1.385583,-0.9918219,-1.429732
2000-02-11,1.47,2.313,0.78,-0.72,-0.52,0.65,-0.15,0.39,0.04,0.67,-0.38,0.26,-0.46,-1.388938,-0.9585065,-1.409577
2000-02-12,1.413,1.736,0.822,-0.76,-0.68,0.59,-0.34,0.57,0.24,0.77,-0.21,0.09,-0.34,-1.387237,-1.013381,-1.412364
2000-02-13,1.433,1.339,0.821,-0.91,-0.63,0.82,-0.16,0.46,0.03,0.83,-0.47,0.34,-0.59,-1.443954,-1.018945,-1.453556
2000-02-14,1.662,1.41,0.627,-1.06,-0.58,1.04,0.03,0.36,-0.18,0.88,-0.73,0.6,-0.85,-1.379212,-0.9852561,-1.435912
2000-02-15,1.552,0.832,0.413,-1.2,-0.53,1.27,0.21,0.25,-0.39,0.94,-0.98,0.85,-1.1,-1.236041,-0.9469823,-1.418323
2000-02-16,1.237,-0.691,0.648,-1.35,-0.48,1.49,0.4,0.15,-0.6,0.99,-1.24,1.11,-1.36,-1.256222,-0.976266,-1.476593
2000-02-17,0.972,-1.647,0.863,-1.5,-0.43,1.72,0.58,0.04,-0.81,1.05,-1.5,1.36,-1.61,-1.319912,-1.053657,-1.534628
2000-02-18,0.766,-2.118,0.915,-1.2,-0.1,1.51,0.8,-0.26,-0.99,0.7,-1.49,1.4,-1.54,-1.350801,-1.096858,-1.622716
2000-02-19,0.799,-1.417,0.705,-0.91,0.23,1.3,1.02,-0.56,-1.16,0.35,-1.48,1.44,-1.48,-1.392905,-1.136081,-1.748536
2000-02-20,1.027,-0.785,0.414,-0.61,0.57,1.1,1.24,-0.87,-1.34,0.01,-1.47,1.48,-1.41,-1.447528,-1.140267,-1.78522
2000-02-21,1.105,-0.612,0.342,-0.32,0.9,0.89,1.46,-1.17,-1.51,-0.34,-1.46,1.52,-1.35,-1.513129,-1.164478,-1.777486
2000-02-22,1.233,-0.623,0.484,-0.02,1.23,0.68,1.68,-1.47,-1.69,-0.69,-1.45,1.56,-1.28,-1.486875,-1.164589,-1.751739
2000-02-23,1.324,-0.077,0.679,-0.08,1.13,0.71,1.6,-1.38,-1.63,-0.6,-1.44,1.52,-1.26,-1.459651,-1.198082,-1.789364
2000-02-24,1.157,0.119,0.687,-0.13,1.04,0.75,1.52,-1.29,-1.57,-0.51,-1.44,1.48,-1.25,-1.364085,-1.178234,-1.761272
2000-02-25,0.823,-0.059,0.574,-0.19,0.94,0.78,1.43,-1.19,-1.5,-0.43,-1.43,1.45,-1.23,-1.344023,-1.160178,-1.798927
2000-02-26,0.737,0.033,0.656,-0.24,0.85,0.82,1.35,-1.1,-1.44,-0.34,-1.43,1.41,-1.22,-1.363335,-1.140329,-1.80431
2000-02-27,1.037,0.814,0.66,-0.3,0.75,0.85,1.27,-1.01,-1.38,-0.25,-1.42,1.37,-1.2,-1.502382,-1.104674,-1.780883
2000-02-28,1.071,1.457,0.594,-0.2,0.8,0.76,1.26,-1.03,-1.36,-0.32,-1.37,1.31,-1.12,-1.560517,-1.096752,-1.776796
2000-02-29,0.679,0.678,0.627,-0.11,0.84,0.67,1.25,-1.06,-1.34,-0.39,-1.31,1.25,-1.04,-1.638289,-1.029433,-1.724249
2000-03-01,0.722,-0.173,1.324,-0.02,0.88,0.59,1.24,-1.08,-1.33,-0.46,-1.26,1.19,-0.96,-1.590449,-1.016214,-1.607166
2000-03-02,0.692,-0.786,1.055,0.08,0.93,0.5,1.23,-1.1,-1.31,-0.52,-1.21,1.14,-0.87,-1.523196,-1.010641,-1.558538
2000-03-03,0.566,-0.756,0.939,0.17,0.97,0.41,1.22,-1.13,-1.29,-0.59,-1.15,1.08,-0.79,-1.5277,-0.9048162,-1.50526
2000-03-04,0.455,-0.192,0.554,0.27,1.02,0.32,1.21,-1.15,-1.27,-0.66,-1.1,1.02,-0.71,-1.415522,-0.8546216,-1.368475
2000-03-05,0.363,-0.313,0.38,0.45,1.01,0.08,1.06,-1.08,-1.08,-0.76,-0.83,0.78,-0.45,-1.353419,-0.7820297,-1.293846
2000-03-06,0.396,-0.255,0.514,0.62,1.0,-0.17,0.91,-1.01,-0.89,-0.85,-0.56,0.54,-0.19,-1.346665,-0.7485089,-1.26161
2000-03-07,0.587,-0.071,0.553,0.8,0.99,-0.41,0.75,-0.95,-0.71,-0.95,-0.3,0.29,0.06,-1.373355,-0.7379441,-1.298014
2000-03-08,0.721,-0.318,0.608,0.97,0.98,-0.66,0.6,-0.88,-0.52,-1.04,-0.03,0.05,0.32,-1.352419,-0.740957,-1.283852
2000-03-09,0.943,-0.933,0.501,1.15,0.97,-0.9,0.45,-0.81,-0.33,-1.14,0.24,-0.19,0.58,-1.397218,-0.7473479,-1.247511
2000-03-10,1.144,-0.862,0.535,1.01,0.91,-0.77,0.47,-0.78,-0.37,-1.04,0.14,-0.1,0.46,-1.405095,-0.7984417,-1.220132
2000-03-11,1.202,-0.653,0.568,0.88,0.84,-0.63,0.48,-0.75,-0.41,-0.94,0.04,-0.01,0.34,-1.384392,-0.862327,-1.212296
2000-03-12,1.139,-0.54,0.517,0.74,0.78,-0.5,0.5,-0.72,-0.45,-0.83,-0.07,0.07,0.21,-1.333553,-0.8238451,-1.185002
2000-03-13,1.247,-0.639,0.529,0.61,0.71,-0.36,0.51,-0.69,-0.49,-0.73,-0.17,0.16,0.09,-1.353806,-0.7724299,-1.189804
2000-03-14,1.055,-1.01,0.554,0.47,0.65,-0.23,0.53,-0.66,-0.53,-0.63,-0.27,0.25,-0.03,-1.420955,-0.7148055,-1.178062
2000-03-15,0.923,-1.291,0.474,0.39,0.59,-0.18,0.5,-0.61,-0.51,-0.56,-0.27,0.26,-0.07,-1.506186,-0.6189835,-1.20181
2000-03-16,1.042,-1.236,0.535,0.32,0.53,-0.13,0.48,-0.56,-0.48,-0.5,-0.28,0.27,-0.11,-1.578406,-0.5657893,-1.278575
2000-03-17,1.256,-0.903,0.52,0.24,0.47,-0.07,0.45,-0.52,-0.46,-0.43,-0.28,0.29,-0.15,-1.668926,-0.4896159,-1.28272
2000-03-18,1.298,-0.444,0.587,0.17,0.41,-0.02,0.43,-0.47,-0.43,-0.37,-0.29,0.3,-0.19,-1.664016,-0.3813806,-1.162124
2000-03-19,1.009,-0.091,0.688,0.09,0.35,0.03,0.4,-0.42,-0.41,-0.3,-0.29,0.31,-0.23,-1.609324,-0.1539357,-1.012985
2000-03-20,0.526,-0.012,0.835,-0.04,0.14,0.1,0.22,-0.21,-0.25,-0.1,-0.24,0.22,-0.2,-1.616378,-0.1653452,-0.9408429
2000-03-21,0.474,-0.143,0.736,-0.17,-0.07,0.17,0.03,-0.0,-0.1,0.1,-0.19,0.12,-0.17,-1.455605,-0.194624,-0.9027864
2000-03-22,0.561,-0.133,0.52,-0.31,-0.29,0.23,-0.15,0.2,0.06,0.29,-0.14,0.03,-0.13,-1.458061,-0.1756505,-0.8774487
2000-03-23,0.417,0.134,0.602,-0.44,-0.5,0.3,-0.34,0.41,0.21,0.49,-0.09,-0.07,-0.1,-1.544844,-0.1730442,-0.895027
2000-03-24,-0.039,0.134,0.541,-0.57,-0.71,0.37,-0.52,0.62,0.37,0.69,-0.04,-0.16,-0.07,-1.582618,-0.2003192,-0.9038717
2000-03-25,-0.263,-0.053,0.468,-0.57,-0.66,0.4,-0.44,0.56,0.3,0.66,-0.11,-0.09,-0.12,-1.510558,-0.20713,-0.9572162
2000-03-26,-0.405,-0.124,0.549,-0.57,-0.6,0.44,-0.37,0.5,0.22,0.64,-0.18,-0.02,-0.17,-1.492302,-0.2262179,-1.002504
2000-03-27,-0.799,0.102,0.963,-0.57,-0.55,0.47,-0.29,0.44,0.15,0.61,-0.24,0.06,-0.23,-1.482809,-0.2499694,-1.007788
2000-03-28,-0.974,0.25,1.355,-0.57,-0.49,0.51,-0.22,0.38,0.07,0.59,-0.31,0.13,-0.28,-1.519237,-0.1515661,-0.9242626
2000-03-29,-0.919,-0.515,1.317,-0.57,-0.44,0.54,-0.14,0.32,0.0,0.56,-0.38,0.2,-0.33,-1.545229,-0.1138418,-0.8438024
2000-03-30,-0.898,-0.884,0.905,-0.57,-0.35,0.58,-0.02,0.21,-0.12,0.5,-0.47,0.31,-0.42,-1.389964,-0.1226865,-0.7935543
2000-03-31,-0.841,-0.784,0.421,-0.57,-0.26,0.62,0.1,0.11,-0.23,0.45,-0.56,0.42,-0.51,-1.340025,-0.03369861,-0.7347646
2000-04-01,-0.745,-0.8,-0.037,-0.57,-0.17,0.67,0.22,0.0,-0.35,0.39,-0.65,0.53,-0.61,-1.35223,0.132184,-0.6407634
2000-04-02,-0.5,-0.787,-0.329,-0.57,-0.08,0.71,0.34,-0.1,-0.46,0.34,-0.74,0.64,-0.7,-1.398543,0.2358239,-0.6197714
2000-04-03,-0.115,-0.017,-0.518,-0.57,0.01,0.75,0.46,-0.21,-0.58,0.28,-0.83,0.75,-0.79,-1.375451,0.263908,-0.6775386
2000-04-04,-0.07,0.998,-0.706,-0.34,0.08,0.5,0.38,-0.22,-0.48,0.12,-0.63,0.55,-0.55,-1.435591,0.3019828,-0.746392
2000-04-05,-0.058,1.097,-0.84,-0.1,0.15,0.24,0.3,-0.24,-0.37,-0.03,-0.44,0.35,-0.31,-1.504612,0.2397715,-0.7387365
2000-04-06,0.131,0.838,-1.089,0.13,0.23,-0.01,0.21,-0.25,-0.27,-0.19,-0.24,0.14,-0.08,-1.37808,0.1733421,-0.6442198
2000-04-07,0.617,1.37,-0.912,0.37,0.3,-0.27,0.13,-0.27,-0.16,-0.34,-0.05,-0.06,0.16,-1.219229,0.063355,-0.5809761
2000-04-08,0.818,1.303,-0.702,0.6,0.37,-0.52,0.05,-0.28,-0.06,-0.5,0.15,-0.26,0.4,-1.210299,-0.02015674,-0.613242
2000-04-09,0.599,0.44,-0.369,0.4,0.25,-0.33,0.05,-0.2,-0.08,-0.34,0.04,-0.16,0.26,-1.216236,-0.03713633,-0.6776658
2000-04-10,-0.047,-0.32,-0.182,0.2,0.14,-0.15,0.04,-0.13,-0.09,-0.18,-0.06,-0.06,0.12,-1.256828,-0.04872938,-0.6899618
2000-04-11,-0.603,-1.093,-0.525,0.01,0.02,0.04,0.04,-0.05,-0.11,-0.01,-0.17,0.05,-0.03,-1.262535,0.06502266,-0.6548148
2000-04-12,-0.805,-1.471,-0.799,-0.19,-0.09,0.22,0.03,0.02,-0.12,0.15,-0.27,0.15,-0.17,-1.283066,0.06081229,-0.7074378
2000-04-13,-0.783,-0.991,-0.616,-0.39,-0.21,0.41,0.03,0.1,-0.14,0.31,-0.38,0.25,-0.31,-1.273345,0.0908327,-0.7545557
2000-04-14,-0.619,-0.519,-0.492,-0.2,0.02,0.27,0.18,-0.11,-0.26,0.07,-0.37,0.28,-0.28,-1.236345,0.07744949,-0.7857389
2000-04-15,-0.287,-0.435,-0.637,-0.0,0.24,0.13,0.34,-0.32,-0.39,-0.17,-0.36,0.32,-0.24,-1.177753,0.03875145,-0.8864741
2000-04-16,-0.258,-0.697,-0.677,0.19,0.47,-0.0,0.49,-0.53,-0.51,-0.4,-0.35,0.35,-0.21,-1.048012,0.04181327,-0.8278415
2000-04-17,-0.134,-0.686,-0.591,0.39,0.69,-0.14,0.65,-0.74,-0.64,-0.64,-0.34,0.39,-0.17,-1.000732,0.04924804,-0.8050134
2000-04-18,-0.04,-0.796,-0.322,0.58,0.92,-0.28,0.8,-0.95,-0.76,-0.88,-0.33,0.42,-0.14,-1.09983,0.1092705,-0.8714765
2000-04-19,-0.128,-1.125,0.096,0.6,0.9,-0.29,0.77,-0.92,-0.73,-0.86,-0.31,0.39,-0.1,-1.12365,0.1170741,-0.900669
2000-04-20,-0.112,-0.716,0.482,0.62,0.89,-0.3,0.74,-0.88,-0.69,-0.84,-0.29,0.35,-0.06,-0.9851215,0.08453943,-0.8349153
2000-04-21,0.075,-0.085,0.557,0.63,0.87,-0.32,0.7,-0.85,-0.66,-0.82,-0.27,0.32,-0.02,-0.9023657,0.02588586,-0.8237153
2000-04-22,0.105,0.169,0.609,0.65,0.86,-0.33,0.67,-0.81,-0.62,-0.8,-0.25,0.28,0.02,-0.9277111,0.05154792,-0.868422
